"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC113739246",21.8024765872473,21.6146327868742,4.37732694722752,4.93786117588595,7.89840340926571e-07,0.00164911151442176
"LOC113702759",26.5537329233399,7.47606035267293,1.52420552819296,4.90488993406045,9.347974269357e-07,0.00164911151442176
"LOC113720144",33.5209959520754,8.08310005619832,1.64146084739566,4.92433314448101,8.46485204767551e-07,0.00164911151442176
"LOC113690828",19.5670667601572,7.52193491103431,1.56254352222645,4.81390425549005,1.4800974086847e-06,0.00248934622971862
"LOC113711126",110.168824515123,2.2689895828079,0.476575145740879,4.76103213330722,1.92605375188426e-06,0.00311479931174914
"LOC113711954",28.0446848515246,7.69363987152522,1.62051830956396,4.74764143429851,2.05802470435941e-06,0.0032049542497852
"LOC113703098",191.644760742373,1.42681181978494,0.302037175781388,4.72396093657575,2.3129486380775e-06,0.00347330540661587
"LOC113743626",56.0103779692634,2.4429289503178,0.519766162700397,4.70005384272379,2.60092905714408e-06,0.00377107807123232
"LOC113717345",111.7951599692,2.02822629461078,0.432758646136095,4.68673777570914,2.77594267723413e-06,0.00389066872498878
"LOC113720665",25.1517393301446,20.3206782069658,4.37909481806227,4.64038324156627,3.47763622940499e-06,0.00471690872702553
"LOC113699328",84.6541098615685,2.57023037424769,0.556736476015828,4.61660136343325,3.90075537068818e-06,0.00497015336579775
"LOC140038902",31.5138125340179,6.88474691632457,1.49758081991735,4.59724565429768,4.28112754837148e-06,0.00529436970665811
"LOC113732349",39.7059148359871,8.23827760527183,1.79556528405018,4.58812479749502,4.47245259680563e-06,0.00537294898108246
"LOC113729697",17.6228790497224,8.09424806376751,1.78254978766928,4.54082579895337,5.60343164967238e-06,0.00654465251593819
"LOC113727176",114.673834574014,7.23186492728679,1.61344971749834,4.48223756145299,7.38644511104319e-06,0.007963534809847
"LOC113741696",31.3385519271688,5.15230697187263,1.1492640106723,4.4831360975609,7.35539846280665e-06,0.007963534809847
"LOC140015721",17.1020336090869,6.63768163218164,1.48033569735456,4.48390297149731,7.32899980641231e-06,0.007963534809847
"LOC113706655",78.3088879020212,3.69336249653304,0.828509589879511,4.45783916281543,8.27899817495056e-06,0.00870267590655366
"LOC113716477",19.3327207877566,6.97180435508283,1.56983319987321,4.44111154971491,8.94953841382621e-06,0.00917807906551587
"LOC113734397",16.2006223351674,6.68527560367039,1.5097352499389,4.42811122277298,9.50618808115557e-06,0.00951682595829401
"LOC113692674",1771.26969192999,3.46668789691109,0.785942955765471,4.41086451819484,1.02958725327868e-05,0.0100676872647927
"LOC113720261",76.287628462113,2.19534605345827,0.499044753461016,4.39909655042544,1.08702460359407e-05,0.0103877553425727
"LOC113741802",20.6170975498684,6.62469967368539,1.52167832674871,4.35354802472611,1.33951734085124e-05,0.0125161523623938
"LOC113698625",121.973029630247,1.72362439890146,0.397369262877652,4.33758863586828,1.44054447546466e-05,0.0128873560765665
"LOC113742243",10.9614458255961,-6.38145755401141,1.46963321764279,-4.34221102068371,1.41055952825839e-05,0.0128873560765665
"LOC113700194",195.380090451255,4.99603054685369,1.1584893303869,4.31253911089986,1.61390321582787e-05,0.0141374559408155
"LOC113717343",19.4876052751815,7.71368010429634,1.79108898220756,4.30669842812,1.65709282013471e-05,0.0142195473077968
"LOC113719083",191.675626362748,2.76387987441431,0.646884124314711,4.27260427413067,1.93203155679964e-05,0.0162472261737509
"LOC113730747",140.47922415411,2.50295167949725,0.593502741016539,4.2172537825356,2.47295606272347e-05,0.0196189402961007
"LOC113736201",59.0431076526009,7.09553965495375,1.6815644975631,4.21960600692777,2.44729630220647e-05,0.0196189402961007
"LOC113712029",15.9037343148938,5.84100335690515,1.38333007841131,4.22242200040446,2.41691050867934e-05,0.0196189402961007
"LOC113713232",410.460794431262,1.58355847009043,0.378060990613166,4.18863228264336,2.80640707070425e-05,0.0218520366855373
"LOC113692676",5236.34233035892,3.2309665561471,0.775186653814225,4.16798527199799,3.07303785065418e-05,0.0234930950011739
